0,0.20000000000000004
1,0.3666666666666667
2,0.26
3,0.2714285714285714
4,0.4
5,0.3
6,0.4666666666666666
7,0.4
8,0.3
9,0.2
10,0.20000000000000004
11,0.24999999999999997
12,0.26666666666666666
13,0.36
14,0.3333333333333333
15,0.39999999999999997
16,0.36
17,0.5
18,0.6
19,0.6
20,0.6
21,0.6
22,0.6
23,0.6
24,0.6
